30700,25
30800,20
30900,22
31000,21
31100,24
31200,22
31300,21
31400,22
31500,22
31600,23
31700,24
31800,22
31900,23
32000,20
32100,23
32200,23
32300,23
32400,22
32500,25
32600,24
32700,26
32800,17
32900,18
33000,20
33100,20
33200,20
33300,19
33400,21
33500,22
33600,19
33700,21
33800,18
33900,21
34000,20
34100,21
34200,21
34300,24
34400,20
34500,21
34600,21
34700,22
34800,23
34900,20
35000,21
35100,21
35200,19
35300,22
35400,20
35500,22
35600,20
35700,23
35800,23
35900,22
36000,20
36100,20
36200,22
36300,23
36400,21
36500,22
36600,24
36700,24
36800,22
36900,19
37000,19
37100,22
37200,20
37300,22
37400,20
37500,23
37600,21
37700,21
37800,22
37900,20
38000,21
38100,22
38200,22
38300,23
38400,19
38500,22
38600,22
38700,23
38800,22
38900,25
39000,21
39100,23
39200,20
39300,21
39400,23
39500,22
39600,22
39700,22
39800,24
39900,25
40000,20
40100,22
40200,21
40300,24
40400,23
40500,23
40600,23
40700,26
40800,23
40900,24
41000,19
41100,20
41200,21
41300,21
41400,22
41500,21
41600,19
41700,22
41800,21
41900,23
42000,19
42100,22
42200,22
42300,23
42400,21
42500,20
42600,22
42700,23
42800,22
42900,23
43000,25
43100,22
43200,20
43300,21
43400,21
43500,24
43600,21
43700,23
43800,22
43900,25
44000,23
44100,21
44200,22
44300,22
44400,23
44500,24
44600,23
44700,24
44800,21
44900,24
45000,24
45100,21
45200,20
45300,23
45400,22
45500,24
45600,20
45700,21
45800,23
45900,23
46000,23
46100,21
46200,23
46300,24
46400,21
46500,23
46600,21
46700,24
46800,23
46900,24
47000,24
47100,27
47200,21
47300,22
47400,22
47500,23
47600,24
47700,23
47800,24
47900,24
48000,22
48100,25
48200,22
48300,24
48400,22
48500,25
48600,25
48700,25
48800,23
48900,23
49000,25
49100,26
49200,19
49300,20
49400,22
49500,22
49600,20
49700,20
49800,20
49900,23
50000,21
50100,23
50200,20
50300,23
50400,21
50500,21
50600,22
50700,21
50800,22
50900,23
51000,23
51100,24
51200,18
51300,21
51400,21
51500,22
51600,21
51700,24
51800,22
51900,24
52000,21
52100,22
52200,24
52300,22
52400,22
52500,22
52600,24
52700,25
52800,21
52900,23
53000,22
53100,25
53200,24
53300,21
53400,21
53500,24
53600,21
53700,22
53800,21
53900,22
54000,23
54100,23
54200,24
54300,22
54400,20
54500,23
54600,22
54700,24
54800,21
54900,24
55000,24
55100,25
55200,23
55300,20
55400,22
55500,23
55600,22
55700,23
55800,25
55900,24
56000,22
56100,23
56200,23
56300,26
56400,22
56500,24
56600,23
56700,26
56800,24
56900,23
57000,24
57100,24
57200,25
57300,26
57400,21
57500,22
57600,19
57700,22
57800,22
57900,22
58000,21
58100,24
58200,23
58300,25
58400,20
58500,21
58600,23
58700,23
58800,23
58900,22
59000,24
59100,25
59200,22
59300,24
59400,20
59500,23
59600,22
59700,23
59800,23
59900,26
60000,22
60100,23
60200,23
60300,24
60400,25
60500,23
60600,24
60700,24
60800,22
60900,25
61000,23
61100,25
61200,23
61300,26
61400,26
61500,23
61600,21
61700,21
61800,23
61900,24
62000,22
62100,23
62200,25
62300,25
62400,23
62500,22
62600,22
62700,25
62800,23
62900,25
63000,23
63100,26
63200,24
63300,24
63400,25
63500,22
63600,23
63700,24
63800,24
63900,25
64000,21
64100,24
64200,24
64300,25
64400,24
64500,27
64600,24
64700,26
64800,23
64900,24
65000,26
65100,25
65200,25
65300,25
65400,27
65500,28
65600,18
65700,20
65800,19
65900,22
66000,21
66100,21
66200,21
66300,24
66400,21
66500,22
66600,20
66700,21
66800,22
66900,22
67000,23
67100,22
67200,20
67300,23
67400,22
67500,24
67600,19
67700,22
67800,22
67900,23
68000,21
68100,20
68200,22
68300,23
68400,22
68500,23
68600,25
68700,23
68800,21
68900,22
69000,22
69100,25
69200,22
69300,24
69400,23
69500,26
69600,24
69700,20
69800,21
69900,21
70000,22
70100,23
70200,22
70300,23
70400,20
70500,23
70600,23
70700,22
70800,21
70900,24
71000,23
71100,25
71200,21
71300,22
71400,24
71500,24
71600,24
71700,21
71800,23
71900,24
72000,21
72100,23
72200,21
72300,24
72400,23
72500,24
72600,24
72700,27
72800,22
72900,23
73000,23
73100,24
73200,25
73300,24
73400,25
73500,25
73600,23
73700,26
73800,20
73900,22
74000,20
74100,23
74200,23
74300,23
74400,21
74500,21
74600,23
74700,24
74800,21
74900,22
75000,24
75100,24
75200,22
75300,22
75400,22
75500,25
75600,23
75700,25
75800,21
75900,24
76000,22
76100,22
76200,23
76300,22
76400,23
76500,24
76600,24
76700,25
76800,20
76900,23
77000,23
77100,24
77200,23
77300,26
77400,24
77500,26
77600,23
77700,24
77800,26
77900,22
78000,22
78100,22
78200,24
78300,25
78400,21
78500,23
78600,22
78700,25
78800,24
78900,23
79000,23
79100,26
79200,23
79300,24
79400,23
79500,24
79600,25
79700,25
79800,26
79900,23
80000,21
80100,24
80200,23
80300,25
80400,22
80500,25
80600,25
80700,26
80800,24
80900,22
81000,24
81100,25
81200,24
81300,25
81400,27
81500,26
81600,24
81700,25
81800,25
81900,28
82000,20
82100,22
82200,21
82300,24
82400,22
82500,21
82600,22
82700,22
82800,23
82900,24
83000,22
83100,23
83200,20
83300,23
83400,23
83500,23
83600,22
83700,25
83800,24
83900,26
84000,20
84100,21
84200,23
84300,23
84400,23
84500,22
84600,24
84700,25
84800,22
84900,24
85000,21
85100,24
85200,23
85300,24
85400,24
85500,27
85600,23
85700,24
85800,24
85900,25
86000,26
86100,22
86200,23
86300,23
86400,21
86500,24
86600,22
86700,24
86800,22
86900,25
87000,25
87100,24
87200,22
87300,22
87400,24
87500,25
87600,23
87700,24
87800,26
87900,26
88000,24
88100,22
88200,22
88300,25
88400,23
88500,25
88600,23
88700,26
88800,24
88900,24
89000,25
89100,23
89200,24
89300,25
89400,25
89500,26
89600,22
89700,25
89800,25
89900,26
90000,25
90100,28
90200,22
90300,24
90400,21
90500,22
90600,24
90700,23
90800,23
90900,23
91000,25
91100,26
91200,21
91300,23
91400,22
91500,25
91600,24
91700,24
91800,24
91900,27
92000,24
92100,25
92200,22
92300,23
92400,24
92500,24
92600,25
92700,24
92800,22
92900,25
93000,24
93100,26
93200,22
93300,25
93400,25
93500,26
93600,24
93700,23
93800,25
93900,26
94000,25
94100,26
94200,28
94300,24
94400,22
94500,23
94600,23
94700,26
94800,23
94900,25
95000,24
95100,27
95200,25
95300,23
95400,24
95500,24
95600,25
95700,26
95800,25
95900,26
96000,23
96100,26
96200,26
96300,24
96400,23
96500,26
96600,25
96700,27
96800,23
96900,24
97000,26
97100,26
97200,26
97300,24
97400,26
97500,27
97600,24
97700,26
97800,24
97900,27
98000,26
98100,27
98200,27
98300,30
98400,20
98500,21
98600,21
98700,22
98800,23
98900,22
99000,23
99100,23
99200,21
99300,24
99400,21
99500,23
99600,21
99700,24
99800,24
99900,24
100000,22
100100,22
100200,24
100300,25
100400,21
100500,22
100600,24
100700,24
100800,22
100900,22
101000,22
101100,25
101200,23
101300,25
101400,22
101500,25
101600,23
101700,23
101800,24
101900,23
102000,24
102100,25
102200,25
102300,26
102400,19
102500,22
102600,22
102700,23
102800,22
102900,25
103000,23
103100,25
103200,22
103300,23
103400,25
103500,23
103600,23
103700,23
103800,25
103900,26
104000,22
104100,24
104200,23
104300,26
104400,25
104500,23
104600,23
104700,26
104800,23
104900,24
105000,23
105100,24
105200,25
105300,25
105400,26
105500,24
105600,22
105700,25
105800,24
105900,26
106000,23
106100,26
106200,26
106300,27
106400,25
106500,20
106600,22
106700,23
106800,22
106900,23
107000,25
107100,24
107200,22
107300,23
107400,23
107500,26
107600,22
107700,24
107800,23
107900,26
108000,24
108100,23
108200,24
108300,24
108400,25
108500,26
108600,23
108700,24
108800,21
108900,24
109000,24
109100,24
109200,23
109300,26
109400,25
109500,27
109600,22
109700,23
109800,25
109900,25
110000,25
110100,24
110200,26
110300,27
110400,24
110500,26
110600,21
110700,24
110800,23
110900,24
111000,24
111100,27
111200,23
111300,24
111400,24
111500,25
111600,26
111700,24
111800,25
111900,25
112000,23
112100,26
112200,24
112300,26
112400,24
112500,27
112600,27
112700,25
112800,23
112900,23
113000,25
113100,26
113200,24
113300,25
113400,27
113500,27
113600,25
113700,24
113800,24
113900,27
114000,25
114100,27
114200,25
114300,28
114400,26
114500,26
114600,27
114700,21
114800,22
114900,23
115000,23
115100,24
115200,20
115300,23
115400,23
115500,24
115600,23
115700,26
115800,23
115900,25
116000,22
116100,23
116200,25
116300,24
116400,24
116500,24
116600,26
116700,27
116800,21
116900,23
117000,22
117100,25
117200,24
117300,24
117400,24
117500,27
117600,24
117700,25
117800,23
117900,24
118000,25
118100,25
118200,26
118300,25
118400,23
118500,26
118600,25
118700,27
118800,21
118900,24
119000,24
119100,25
119200,23
119300,22
119400,24
119500,25
119600,24
119700,25
119800,27
119900,25
120000,23
120100,24
120200,24
120300,27
120400,24
120500,26
120600,25
120700,28
120800,26
120900,23
121000,24
121100,24
121200,25
121300,26
121400,25
121500,26
121600,23
121700,26
121800,26
121900,25
122000,24
122100,27
122200,26
122300,28
122400,24
122500,25
122600,27
122700,27
122800,27
122900,22
123000,24
123100,25
123200,22
123300,24
123400,22
123500,25
123600,24
123700,25
123800,25
123900,28
124000,23
124100,24
124200,24
124300,25
124400,26
124500,25
124600,26
124700,26
124800,24
124900,27
125000,23
125100,25
125200,23
125300,26
125400,26
125500,26
125600,24
125700,24
125800,26
125900,27
126000,24
126100,25
126200,27
126300,27
126400,25
126500,25
126600,25
126700,28
126800,26
126900,28
127000,23
127100,26
127200,24
127300,24
127400,25
127500,24
127600,25
127700,26
127800,26
127900,27
128000,22
128100,25
128200,25
128300,26
128400,25
128500,28
128600,26
128700,28
128800,25
128900,26
129000,28
129100,25
129200,25
129300,25
129400,27
129500,28
129600,24
129700,26
129800,25
129900,28
130000,27
130100,26
130200,26
130300,29
130400,26
130500,27
130600,26
130700,27
130800,28
130900,28
131000,29
131100,21
131200,19
131300,22
131400,21
131500,23
131600,20
131700,23
131800,23
131900,24
132000,22
132100,20
132200,22
132300,23
132400,22
132500,23
132600,25
132700,24
132800,22
132900,23
133000,23
133100,26
133200,21
133300,23
133400,22
133500,25
133600,23
133700,22
133800,23
133900,23
134000,24
134100,25
134200,23
134300,24
134400,21
134500,24
134600,24
134700,24
134800,23
134900,26
135000,25
135100,27
135200,20
135300,21
135400,23
135500,23
135600,23
135700,22
135800,24
135900,25
136000,22
136100,24
136200,21
136300,24
136400,23
136500,24
136600,24
136700,27
136800,23
136900,24
137000,24
137100,25
137200,26
137300,23
137400,24
137500,24
137600,22
137700,25
137800,23
137900,25
138000,23
138100,26
138200,26
138300,25
138400,23
138500,23
138600,25
138700,26
138800,24
138900,25
139000,27
139100,27
139200,25
139300,21
139400,21
139500,24
139600,22
139700,24
139800,22
139900,25
140000,23
140100,23
140200,24
140300,22
140400,23
140500,24
140600,24
140700,25
140800,21
140900,24
141000,24
141100,25
141200,24
141300,27
141400,23
141500,25
141600,22
141700,23
141800,25
141900,24
142000,24
142100,24
142200,26
142300,27
142400,22
142500,24
142600,23
142700,26
142800,25
142900,25
143000,25
143100,28
143200,25
143300,26
143400,22
143500,23
143600,24
143700,24
143800,25
143900,24
144000,22
144100,25
144200,24
144300,26
144400,22
144500,25
144600,25
144700,26
144800,24
144900,23
145000,25
145100,26
145200,25
145300,26
145400,28
145500,25
145600,23
145700,24
145800,24
145900,27
146000,24
146100,26
146200,25
146300,28
146400,26
146500,24
146600,25
146700,25
146800,26
146900,27
147000,26
147100,27
147200,24
147300,27
147400,27
147500,22
147600,21
147700,24
147800,23
147900,25
148000,21
148100,22
148200,24
148300,24
148400,24
148500,22
148600,24
148700,25
148800,22
148900,24
149000,22
149100,25
149200,24
149300,25
149400,25
149500,28
149600,22
149700,23
149800,23
149900,24
150000,25
150100,24
150200,25
150300,25
150400,23
150500,26
150600,23
150700,25
150800,23
150900,26
151000,26
151100,26
151200,24
151300,24
151400,26
151500,27
151600,22
151700,23
151800,25
151900,25
152000,23
152100,23
152200,23
152300,26
152400,24
152500,26
152600,23
152700,26
152800,24
152900,24
153000,25
153100,24
153200,25
153300,26
153400,26
153500,27
153600,21
153700,24
153800,24
153900,25
154000,24
154100,27
154200,25
154300,27
154400,24
154500,25
154600,27
154700,25
154800,25
154900,25
155000,27
155100,28
155200,24
155300,26
155400,25
155500,28
155600,27
155700,23
155800,23
155900,26
156000,23
156100,24
156200,23
156300,24
156400,25
156500,25
156600,26
156700,24
156800,22
156900,25
157000,24
157100,26
157200,23
157300,26
157400,26
157500,27
157600,25
157700,22
157800,24
157900,25
158000,24
158100,25
158200,27
158300,26
158400,24
158500,25
158600,25
158700,28
158800,24
158900,26
159000,25
159100,28
159200,26
159300,25
159400,26
159500,26
159600,27
159700,28
159800,24
159900,25
160000,22
160100,25
160200,25
160300,25
160400,24
160500,27
160600,26
160700,28
160800,23
160900,24
161000,26
161100,26
161200,26
161300,25
161400,27
161500,28
161600,25
161700,27
161800,23
161900,26
162000,25
162100,26
162200,26
162300,29
162400,25
162500,26
162600,26
162700,27
162800,28
162900,26
163000,27
163100,27
163200,25
163300,28
163400,26
163500,28
163600,26
163700,29
163800,29
163900,23
164000,21
164100,21
164200,23
164300,24
164400,22
164500,23
164600,25
164700,25
164800,23
164900,22
165000,22
165100,25
165200,23
165300,25
165400,23
165500,26
165600,24
165700,24
165800,25
165900,22
166000,23
166100,24
166200,24
166300,25
166400,21
166500,24
166600,24
166700,25
166800,24
166900,27
167000,24
167100,26
167200,23
167300,24
167400,26
167500,25
167600,25
167700,25
167800,27
167900,28
168000,21
168100,23
168200,22
168300,25
168400,24
168500,24
168600,24
168700,27
168800,24
168900,25
169000,23
169100,24
169200,25
169300,25
169400,26
169500,25
169600,23
169700,26
169800,25
169900,27
170000,22
170100,25
170200,25
170300,26
170400,24
170500,23
170600,25
170700,26
170800,25
170900,26
171000,28
171100,26
171200,24
171300,25
171400,25
171500,28
171600,25
171700,27
171800,26
171900,29
172000,27
172100,22
172200,23
172300,23
172400,24
172500,25
172600,24
172700,25
172800,22
172900,25
173000,25
173100,24
173200,23
173300,26
173400,25
173500,27
173600,23
173700,24
173800,26
173900,26
174000,26
174100,23
174200,25
174300,26
174400,23
174500,25
174600,23
174700,26
174800,25
174900,26
175000,26
175100,29
175200,24
175300,25
175400,25
175500,26
175600,27
175700,26
175800,27
175900,27
176000,25
176100,28
176200,23
176300,25
176400,23
176500,26
176600,26
176700,26
176800,24
176900,24
177000,26
177100,27
177200,24
177300,25
177400,27
177500,27
177600,25
177700,25
177800,25
177900,28
178000,26
178100,28
178200,24
178300,27
178400,25
178500,25
178600,26
178700,25
178800,26
178900,27
179000,27
179100,28
179200,23
179300,26
179400,26
179500,27
179600,26
179700,29
179800,27
179900,29
180000,26
180100,27
180200,29
180300,23
180400,23
180500,23
180600,25
180700,26
180800,22
180900,24
181000,23
181100,26
181200,25
181300,24
181400,24
181500,27
181600,24
181700,25
181800,24
181900,25
182000,26
182100,26
182200,27
182300,24
182400,22
182500,25
182600,24
182700,26
182800,23
182900,26
183000,26
183100,27
183200,25
183300,23
183400,25
183500,26
183600,25
183700,26
183800,28
183900,27
184000,25
184100,26
184200,26
184300,29
184400,23
184500,25
184600,24
184700,27
184800,25
184900,24
185000,25
185100,25
185200,26
185300,27
185400,25
185500,26
185600,23
185700,26
185800,26
185900,26
186000,25
186100,28
186200,27
186300,29
186400,23
186500,24
186600,26
186700,26
186800,26
186900,25
187000,27
187100,28
187200,25
187300,27
187400,24
187500,27
187600,26
187700,27
187800,27
187900,30
188000,26
188100,27
188200,27
188300,28
188400,29
188500,24
188600,25
188700,25
188800,23
188900,26
189000,24
189100,26
189200,24
189300,27
189400,27
189500,26
189600,24
189700,24
189800,26
189900,27
190000,25
190100,26
190200,28
190300,28
190400,26
190500,24
190600,24
190700,27
190800,25
190900,27
191000,25
191100,28
191200,26
191300,26
191400,27
191500,25
191600,26
191700,27
191800,27
191900,28
192000,24
192100,27
192200,27
192300,28
192400,27
192500,30
192600,25
192700,27
192800,24
192900,25
193000,27
193100,26
193200,26
193300,26
193400,28
193500,29
193600,24
193700,26
193800,25
193900,28
194000,27
194100,27
194200,27
194300,30
194400,27
194500,28
194600,25
194700,26
194800,27
194900,27
195000,28
195100,27
195200,25
195300,28
195400,27
195500,29
195600,25
195700,28
195800,28
195900,29
196000,27
196100,26
196200,28
196300,29
196400,28
196500,29
196600,31
196700,23
196800,21
196900,22
197000,22
197100,25
197200,22
197300,24
197400,23
197500,26
197600,24
197700,22
197800,23
197900,23
198000,24
198100,25
198200,24
198300,25
198400,22
198500,25
198600,25
198700,23
198800,22
198900,25
199000,24
199100,26
199200,22
199300,23
199400,25
199500,25
199600,25
199700,23
199800,25
199900,26
200000,23
200100,25
200200,23
200300,26
200400,25
200500,26
200600,26
200700,29
200800,22
200900,23
201000,23
201100,24
201200,25
201300,24
201400,25
201500,25
201600,23
201700,26
201800,23
201900,25
202000,23
202100,26
202200,26
202300,26
202400,24
202500,24
202600,26
202700,27
202800,23
202900,24
203000,26
203100,26
203200,24
203300,24
203400,24
203500,27
203600,25
203700,27
203800,24
203900,27
204000,25
204100,25
204200,26
204300,25
204400,26
204500,27
204600,27
204700,28
204800,20
204900,23
205000,23
205100,24
205200,23
205300,26
205400,24
205500,26
205600,23
205700,24
205800,26
205900,24
206000,24
206100,24
206200,26
206300,27
206400,23
206500,25
206600,24
206700,27
206800,26
206900,24
207000,24
207100,27
207200,24
207300,25
207400,24
207500,25
207600,26
207700,26
207800,27
207900,25
208000,23
208100,26
208200,25
208300,27
208400,24
208500,27
208600,27
208700,28
208800,26
208900,22
209000,24
209100,25
209200,24
209300,25
209400,27
209500,26
209600,24
209700,25
209800,25
209900,28
210000,24
210100,26
210200,25
210300,28
210400,26
210500,25
210600,26
210700,26
210800,27
210900,28
211000,25
211100,26
211200,23
211300,26
211400,26
211500,26
211600,25
211700,28
211800,27
211900,29
212000,24
212100,25
212200,27
212300,27
212400,27
212500,26
212600,28
212700,29
212800,26
212900,28
213000,21
213100,24
213200,23
213300,24
213400,24
213500,27
213600,23
213700,24
213800,24
213900,25
214000,26
214100,24
214200,25
214300,25
214400,23
214500,26
214600,24
214700,26
214800,24
214900,27
215000,27
215100,25
215200,23
215300,23
215400,25
215500,26
215600,24
215700,25
215800,27
215900,27
216000,25
216100,24
216200,24
216300,27
216400,25
216500,27
216600,25
216700,28
216800,26
216900,26
217000,27
217100,23
217200,24
217300,25
217400,25
217500,26
217600,22
217700,25
217800,25
217900,26
218000,25
218100,28
218200,25
218300,27
218400,24
218500,25
218600,27
218700,26
218800,26
218900,26
219000,28
219100,29
219200,23
219300,25
219400,24
219500,27
219600,26
219700,26
219800,26
219900,29
220000,26
220100,27
220200,25
220300,26
220400,27
220500,27
220600,28
220700,27
220800,25
220900,28
221000,27
221100,29
221200,22
221300,25
221400,25
221500,26
221600,24
221700,23
221800,25
221900,26
222000,25
222100,26
222200,28
222300,26
222400,24
222500,25
222600,25
222700,28
222800,25
222900,27
223000,26
223100,29
223200,27
223300,24
223400,25
223500,25
223600,26
223700,27
223800,26
223900,27
224000,24
224100,27
224200,27
224300,26
224400,25
224500,28
224600,27
224700,29
224800,25
224900,26
225000,28
225100,28
225200,28
225300,24
225400,26
225500,27
225600,24
225700,26
225800,24
225900,27
226000,26
226100,27
226200,27
226300,30
226400,25
226500,26
226600,26
226700,27
226800,28
226900,27
227000,28
227100,28
227200,26
227300,29
227400,25
227500,27
227600,25
227700,28
227800,28
227900,28
228000,26
228100,26
228200,28
228300,29
228400,26
228500,27
228600,29
228700,29
228800,27
228900,27
229000,27
229100,30
229200,28
229300,30
229400,22
229500,25
229600,23
229700,23
229800,24
229900,23
230000,24
230100,25
230200,25
230300,26
230400,21
230500,24
230600,24
230700,25
230800,24
230900,27
231000,25
231100,27
231200,24
231300,25
231400,27
231500,24
231600,24
231700,24
231800,26
231900,27
232000,23
232100,25
232200,24
232300,27
232400,26
232500,25
232600,25
232700,28
232800,25
232900,26
233000,25
233100,26
233200,27
233300,27
233400,28
233500,24
233600,22
233700,25
233800,24
233900,26
234000,23
234100,26
234200,26
234300,27
234400,25
234500,23
234600,25
234700,26
234800,25
234900,26
235000,28
235100,27
235200,25
235300,26
235400,26
235500,29
235600,24
235700,26
235800,25
235900,28
236000,26
236100,25
236200,26
236300,26
236400,27
236500,28
236600,26
236700,27
236800,24
236900,27
237000,27
237100,27
237200,26
237300,29
237400,28
237500,30
237600,22
237700,23
237800,25
237900,25
238000,25
238100,24
238200,26
238300,27
238400,24
238500,26
238600,23
238700,26
238800,25
238900,26
239000,26
239100,29
239200,25
239300,26
239400,26
239500,27
239600,28
239700,25
239800,26
239900,26
240000,24
240100,27
240200,25
240300,27
240400,25
240500,28
240600,28
240700,27
240800,25
240900,25
241000,27
241100,28
241200,26
241300,27
241400,29
241500,29
241600,27
241700,24
241800,24
241900,27
242000,25
242100,27
242200,25
242300,28
242400,26
242500,26
242600,27
242700,25
242800,26
242900,27
243000,27
243100,28
243200,24
243300,27
243400,27
243500,28
243600,27
243700,30
243800,26
243900,28
244000,25
244100,26
244200,28
244300,27
244400,27
244500,27
244600,29
244700,30
244800,25
244900,27
245000,26
245100,29
245200,28
245300,28
245400,28
245500,31
245600,28
245700,29
245800,23
245900,24
246000,25
246100,25
246200,26
246300,25
246400,23
246500,26
246600,25
246700,27
246800,23
246900,26
247000,26
247100,27
247200,25
247300,24
247400,26
247500,27
247600,26
247700,27
247800,29
247900,26
248000,24
248100,25
248200,25
248300,28
248400,25
248500,27
248600,26
248700,29
248800,27
248900,25
249000,26
249100,26
249200,27
249300,28
249400,27
249500,28
249600,25
249700,28
249800,28
249900,25
250000,24
250100,27
250200,26
250300,28
250400,24
250500,25
250600,27
250700,27
250800,27
250900,25
251000,27
251100,28
251200,25
251300,27
251400,25
251500,28
251600,27
251700,28
251800,28
251900,31
252000,25
252100,26
252200,26
252300,27
252400,28
252500,27
252600,28
252700,28
252800,26
252900,29
253000,26
253100,28
253200,26
253300,29
253400,29
253500,29
253600,27
253700,27
253800,29
253900,30
254000,24
254100,25
254200,27
254300,27
254400,25
254500,25
254600,25
254700,28
254800,26
254900,28
255000,25
255100,28
255200,26
255300,26
255400,27
255500,26
255600,27
255700,28
255800,28
255900,29
256000,23
256100,26
256200,26
256300,27
256400,26
256500,29
256600,27
256700,29
256800,26
256900,27
257000,29
257100,27
257200,27
257300,27
257400,29
257500,30
257600,26
257700,28
257800,27
257900,30
258000,29
258100,26
258200,26
258300,29
258400,26
258500,27
258600,26
258700,27
258800,28
258900,28
259000,29
259100,27
259200,25
259300,28
259400,27
259500,29
259600,26
259700,29
259800,29
259900,30
260000,28
260100,25
260200,27
260300,28
260400,27
260500,28
260600,30
260700,29
260800,27
260900,28
261000,28
261100,31
261200,27
261300,29
261400,28
261500,31
261600,29
261700,28
261800,29
261900,29
262000,30
262100,31
262200,22
262300,23
262400,20
262500,23
262600,23
262700,23
262800,22
262900,25
263000,24
263100,26
263200,21
263300,22
263400,24
263500,24
263600,24
263700,23
263800,25
263900,26
264000,23
264100,25
264200,21
264300,24
264400,23
264500,24
264600,24
264700,27
264800,23
264900,24
265000,24
265100,25
265200,26
265300,24
265400,25
265500,25
265600,23
265700,26
265800,24
265900,26
266000,24
266100,27
266200,27
266300,24
266400,22
266500,22
266600,24
266700,25
266800,23
266900,24
267000,26
267100,26
267200,24
267300,23
267400,23
267500,26
267600,24
267700,26
267800,24
267900,27
268000,25
268100,25
268200,26
268300,23
268400,24
268500,25
268600,25
268700,26
268800,22
268900,25
269000,25
269100,26
269200,25
269300,28
269400,25
269500,27
269600,24
269700,25
269800,27
269900,26
270000,26
270100,26
270200,28
270300,29
270400,21
270500,23
270600,22
270700,25
270800,24
270900,24
271000,24
271100,27
271200,24
271300,25
271400,23
271500,24
271600,25
271700,25
271800,26
271900,25
272000,23
272100,26
272200,25
272300,27
272400,22
272500,25
272600,25
272700,26
272800,24
272900,23
273000,25
273100,26
273200,25
273300,26
273400,28
273500,26
273600,24
273700,25
273800,25
273900,28
274000,25
274100,27
274200,26
274300,29
274400,27
274500,23
274600,24
274700,24
274800,25
274900,26
275000,25
275100,26
275200,23
275300,26
275400,26
275500,25
275600,24
275700,27
275800,26
275900,28
276000,24
276100,25
276200,27
276300,27
276400,27
276500,24
276600,26
276700,27
276800,24
276900,26
277000,24
277100,27
277200,26
277300,27
277400,27
277500,30
277600,25
277700,26
277800,26
277900,27
278000,28
278100,27
278200,28
278300,28
278400,26
278500,29
278600,22
278700,24
278800,22
278900,25
279000,25
279100,25
279200,23
279300,23
279400,25
279500,26
279600,23
279700,24
279800,26
279900,26
280000,24
280100,24
